phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6087302,https://please-wait-few-second.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6087302,2019-06-20T19:27:37+00:00,yes,2019-07-20T05:07:43+00:00,yes,PayPal
6087135,http://xn--b1amvejg.com/wp-content/plugins/.akismet/mail.htm?cmd=LOB=RBGLogon&amp;_pageLabel=page_logonform&amp;secured_page,http://www.phishtank.com/phish_detail.php?phish_id=6087135,2019-06-20T17:16:03+00:00,yes,2019-06-20T17:25:21+00:00,yes,Other
6087123,http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB148/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6087123,2019-06-20T17:15:17+00:00,yes,2019-06-20T17:16:56+00:00,yes,Other
6087115,https://kingerlofpmosevec.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6087115,2019-06-20T16:54:35+00:00,yes,2019-07-30T00:19:16+00:00,yes,PayPal
6087069,https://kingerhelpservice.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6087069,2019-06-20T16:21:11+00:00,yes,2019-08-04T21:39:07+00:00,yes,PayPal
6086959,http://site9552191.92.webydo.com/,http://www.phishtank.com/phish_detail.php?phish_id=6086959,2019-06-20T14:34:15+00:00,yes,2019-07-02T22:20:27+00:00,yes,Other
6086908,http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB684/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6086908,2019-06-20T13:40:31+00:00,yes,2019-06-20T13:44:03+00:00,yes,Other
6086771,http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB456/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6086771,2019-06-20T11:11:10+00:00,yes,2019-06-20T11:19:23+00:00,yes,Other
6086770,http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB684/myaccount/signin/?country.x=NL&amp;locale.x=en_NL,http://www.phishtank.com/phish_detail.php?phish_id=6086770,2019-06-20T11:11:06+00:00,yes,2019-06-20T11:18:42+00:00,yes,Other
6086769,http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB957/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6086769,2019-06-20T11:11:02+00:00,yes,2019-06-20T11:18:00+00:00,yes,Other
6086768,http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB162/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6086768,2019-06-20T11:10:58+00:00,yes,2019-06-20T11:17:19+00:00,yes,Other
6086704,https://docs.google.com/document/d/1gy-xysaRMQ7s14hRc-GdWLVXCnGYYUH--LQSMKHIdAA/edit?usp=sharing,http://www.phishtank.com/phish_detail.php?phish_id=6086704,2019-06-20T09:56:26+00:00,yes,2019-07-06T21:01:07+00:00,yes,"JPMorgan Chase and Co."
6086032,https://vk.com/away.php?to=http%3A%2F%2Ffocalspare.com%2Fheader-im.php&amp;post=521188519_56&amp;cc_key=,http://www.phishtank.com/phish_detail.php?phish_id=6086032,2019-06-20T02:56:52+00:00,yes,2019-06-20T06:10:53+00:00,yes,Other
6086029,http://vk.com/away.php?to=http%3A%2F%2Ffocalspare.com%2Fheader-im.php&amp;post=521188519_56&amp;cc_key=,http://www.phishtank.com/phish_detail.php?phish_id=6086029,2019-06-20T02:49:55+00:00,yes,2019-06-20T06:20:32+00:00,yes,Other
6085865,http://imagenesmentales.com/admin/update/Login/customer_center/customer-IDPP00C254/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6085865,2019-06-20T01:03:38+00:00,yes,2019-06-20T01:18:38+00:00,yes,Other
6085717,https://hideuri.com/xdLz3V,http://www.phishtank.com/phish_detail.php?phish_id=6085717,2019-06-19T22:47:49+00:00,yes,2019-06-19T22:49:15+00:00,yes,RuneScape
6085716,https://tinyurl.com/y2oxkkta,http://www.phishtank.com/phish_detail.php?phish_id=6085716,2019-06-19T22:47:48+00:00,yes,2019-06-19T22:49:15+00:00,yes,RuneScape
6085436,https://server7online.com/www/fr.redirection.paypal.html,http://www.phishtank.com/phish_detail.php?phish_id=6085436,2019-06-19T17:51:16+00:00,yes,2019-06-19T18:58:54+00:00,yes,PayPal
6085194,http://www.cscstar.in/bunty/wp-admin/css/docusign/docusign/,http://www.phishtank.com/phish_detail.php?phish_id=6085194,2019-06-19T14:47:30+00:00,yes,2019-06-19T15:07:35+00:00,yes,Other
6084406,http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB475/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6084406,2019-06-18T23:18:01+00:00,yes,2019-06-18T23:48:09+00:00,yes,Other
6084380,http://www.bajer.info.pl/plugins/authentication/help/customer_center/customer-IDPP00C144/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6084380,2019-06-18T23:15:55+00:00,yes,2019-06-18T23:31:48+00:00,yes,Other
6084346,http://night-kingdom.mysteria.cz/786/?sec=MaraikeP,http://www.phishtank.com/phish_detail.php?phish_id=6084346,2019-06-18T22:47:14+00:00,yes,2019-09-05T09:01:53+00:00,yes,Other
6084315,http://www.imagenesmentales.com/admin/update/Login/customer_center/customer-IDPP00C254/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6084315,2019-06-18T22:45:14+00:00,yes,2019-06-18T22:55:40+00:00,yes,Other
6084236,http://lg-led-culture.com/modules/blocksearch/presto.php,http://www.phishtank.com/phish_detail.php?phish_id=6084236,2019-06-18T21:42:10+00:00,yes,2019-07-19T19:09:29+00:00,yes,PayPal
6084163,https://staytechconsulting.com/a,http://www.phishtank.com/phish_detail.php?phish_id=6084163,2019-06-18T21:05:30+00:00,yes,2019-06-18T22:07:40+00:00,yes,PayPal
6083730,http://dwdurl.hi2.ro/,http://www.phishtank.com/phish_detail.php?phish_id=6083730,2019-06-18T20:57:56+00:00,yes,2019-06-18T21:06:56+00:00,yes,PayPal
6083726,http://patrickzarrelli.com/wp-content/pal_3/pal/users/userID-92586/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6083726,2019-06-18T20:57:51+00:00,yes,2019-06-25T19:44:20+00:00,yes,PayPal
6083616,http://www.collection.no/https/,http://www.phishtank.com/phish_detail.php?phish_id=6083616,2019-06-18T20:21:48+00:00,yes,2019-06-18T20:27:12+00:00,yes,Other
6083598,http://www.cazanele-dunarii.ro/wp-content/themes/twentyfifteen/inc/Login.htm?_raxc=61cuel4bq8cad,http://www.phishtank.com/phish_detail.php?phish_id=6083598,2019-06-18T19:58:43+00:00,yes,2019-06-18T20:17:58+00:00,yes,Other
6083582,http://cazanele-dunarii.ro/wp-content/themes/twentyfifteen/inc/Login.htm?_raxc=61cuel4bq8cad&amp;adfhx=iek&amp;af=96371&amp;bype=9&amp;ehach=jim@thejimburkefamily.com&amp;hgl=ce-ep&amp;kf=6692,http://www.phishtank.com/phish_detail.php?phish_id=6083582,2019-06-18T19:56:41+00:00,yes,2019-06-18T20:09:35+00:00,yes,Other
6083581,http://cazanele-dunarii.ro/wp-content/themes/twentyfifteen/inc/Login.htm?_raxc=61cuel4bq8cad,http://www.phishtank.com/phish_detail.php?phish_id=6083581,2019-06-18T19:56:37+00:00,yes,2019-06-18T20:08:53+00:00,yes,Other
6083518,https://rastreamentocorreio.com/,http://www.phishtank.com/phish_detail.php?phish_id=6083518,2019-06-18T19:10:59+00:00,yes,2019-06-18T19:12:12+00:00,yes,Other
6083164,http://europautosport.fr/orcZZ01aod25celr,http://www.phishtank.com/phish_detail.php?phish_id=6083164,2019-06-18T14:50:51+00:00,yes,2019-06-25T16:13:26+00:00,yes,Other
6082848,https://geriona2.tilda.ws/rest24,http://www.phishtank.com/phish_detail.php?phish_id=6082848,2019-06-18T10:47:39+00:00,yes,2019-06-18T10:49:04+00:00,yes,Other
6082791,http://honeymagnolia.org//wp-portal/index.php?email=,http://www.phishtank.com/phish_detail.php?phish_id=6082791,2019-06-18T09:25:36+00:00,yes,2019-06-18T09:32:09+00:00,yes,Microsoft
6082154,http://alpreco.ro/wp-content/uploads/attractionvk.html,http://www.phishtank.com/phish_detail.php?phish_id=6082154,2019-06-17T21:35:04+00:00,yes,2019-06-17T21:37:01+00:00,yes,Other
6082049,http://standeequangcao.vn/cs/onedrivelogon.php?sitedomain=onedrive.microsoftonline.com.shared&amp;lang=en&amp;seamless=novl&amp;offerId=newmail-en-us-v2&amp;authLev=0&amp;siteState,http://www.phishtank.com/phish_detail.php?phish_id=6082049,2019-06-17T19:55:53+00:00,yes,2019-06-17T19:57:48+00:00,yes,Other
6081941,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB432/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6081941,2019-06-17T18:45:46+00:00,yes,2019-06-17T18:49:47+00:00,yes,Other
6081034,http://vk.com/away.php?to=http%3A%2F%2Fjimmygilandtheducks.com%2Fwp-admin%2Foption-pictures.php&amp;post=521188519_55&amp;cc_key=,http://www.phishtank.com/phish_detail.php?phish_id=6081034,2019-06-17T02:35:50+00:00,yes,2019-06-20T06:44:30+00:00,yes,Other
6081033,https://vk.com/away.php?to=http%3A%2F%2Fjimmygilandtheducks.com%2Fwp-admin%2Foption-pictures.php&amp;post=521188519_55&amp;cc_key=,http://www.phishtank.com/phish_detail.php?phish_id=6081033,2019-06-17T02:29:40+00:00,yes,2019-06-20T06:46:34+00:00,yes,Other
6080991,http://grupoeme.ind.br/2019/images/com/,http://www.phishtank.com/phish_detail.php?phish_id=6080991,2019-06-17T00:15:13+00:00,yes,2019-06-17T00:16:39+00:00,yes,Other
6080754,https://lokandkingsupportiveme.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6080754,2019-06-16T19:24:12+00:00,yes,2019-07-27T09:12:40+00:00,yes,PayPal
6080310,http://www.signup-for-online-work.com,http://www.phishtank.com/phish_detail.php?phish_id=6080310,2019-06-16T11:22:13+00:00,yes,2020-02-09T01:02:10+00:00,yes,Other
6080309,http://www.signup-for-online-work.com/?id=344,http://www.phishtank.com/phish_detail.php?phish_id=6080309,2019-06-16T11:21:11+00:00,yes,2020-02-09T01:02:10+00:00,yes,Other
6080307,https://www.stortrk.com/i/DFBHL/2CTPL/?source_id=&amp;sub1=sufyan,http://www.phishtank.com/phish_detail.php?phish_id=6080307,2019-06-16T11:20:16+00:00,yes,2019-06-22T11:47:58+00:00,yes,Other
6080225,http://mintandchopsticks.com/wp-includes/images/media/your/apple/id/verification/customer/secure,http://www.phishtank.com/phish_detail.php?phish_id=6080225,2019-06-16T09:46:32+00:00,yes,2019-07-05T18:53:16+00:00,yes,Other
6080155,http://support.paypal.com.kulturabgru.439.com1.ru/login,http://www.phishtank.com/phish_detail.php?phish_id=6080155,2019-06-16T07:51:10+00:00,yes,2019-06-16T07:54:00+00:00,yes,PayPal
6079578,http://annekedekoning.com/language/en-GB/uploads/9b518ac30e6d2d5eeb850564c140280aMzIwMTIzY2EzN2I3ZWE2NjE5MTAwZjYwYTU4ZjJiMDY=/myaccount/websc_login/,http://www.phishtank.com/phish_detail.php?phish_id=6079578,2019-06-15T17:08:14+00:00,yes,2019-06-15T17:33:05+00:00,yes,Other
6079577,http://annekedekoning.com/language/en-GB/uploads/9b518ac30e6d2d5eeb850564c140280aMzIwMTIzY2EzN2I3ZWE2NjE5MTAwZjYwYTU4ZjJiMDY=/myaccount/websc_login,http://www.phishtank.com/phish_detail.php?phish_id=6079577,2019-06-15T17:08:12+00:00,yes,2019-06-15T17:33:05+00:00,yes,Other
6079290,https://lakatosfoundation.com/paypal/app/process,http://www.phishtank.com/phish_detail.php?phish_id=6079290,2019-06-15T15:12:09+00:00,yes,2019-06-27T00:55:18+00:00,yes,PayPal
6079084,http://news.svnhforum.com/wp-content/plugins/legend/brain/login,http://www.phishtank.com/phish_detail.php?phish_id=6079084,2019-06-15T10:46:23+00:00,yes,2019-06-15T10:57:11+00:00,yes,Other
6079031,http://www.jfteabd.com/wp-admin/network/css.php,http://www.phishtank.com/phish_detail.php?phish_id=6079031,2019-06-15T09:47:37+00:00,yes,2019-08-15T19:01:40+00:00,yes,Other
6078955,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB967/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6078955,2019-06-15T08:55:58+00:00,yes,2019-06-15T09:27:27+00:00,yes,Other
6078902,http://jazzymaid.com/css/s/dbcryptsi/dbdrives/365i/,http://www.phishtank.com/phish_detail.php?phish_id=6078902,2019-06-15T08:52:08+00:00,yes,2019-06-15T09:01:57+00:00,yes,Other
6078681,http://hutoknepper.de/,http://www.phishtank.com/phish_detail.php?phish_id=6078681,2019-06-15T05:01:29+00:00,yes,2019-06-15T05:04:48+00:00,yes,Other
6078537,https://nabtrade.finance.janisoncloud.com/pages/nabtrade_homepage,http://www.phishtank.com/phish_detail.php?phish_id=6078537,2019-06-15T03:33:40+00:00,yes,2019-07-29T08:28:50+00:00,yes,Other
6078112,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB184/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6078112,2019-06-14T20:01:17+00:00,yes,2019-06-14T20:06:06+00:00,yes,Other
6078015,http://news.svnhforum.com/wp-content/plugins/legend/brain/login/,http://www.phishtank.com/phish_detail.php?phish_id=6078015,2019-06-14T19:00:52+00:00,yes,2019-06-14T19:03:19+00:00,yes,Other
6077238,http://107.180.44.78/login.php?cmd=login_submit&id=9935941aa736b1f240b52ffbec44d57e9935941aa736b1f240b52ffbec44d57e&session=9935941aa736b1f240b52ffbec44d57e9935941aa736b1f240b52ffbec44d57e,http://www.phishtank.com/phish_detail.php?phish_id=6077238,2019-06-14T09:20:45+00:00,yes,2019-06-14T09:35:48+00:00,yes,Other
6076137,https://3no.ro/bHs8G,http://www.phishtank.com/phish_detail.php?phish_id=6076137,2019-06-13T17:49:03+00:00,yes,2019-06-14T00:25:53+00:00,yes,Other
6075356,http://3.ly/uja,http://www.phishtank.com/phish_detail.php?phish_id=6075356,2019-06-13T09:35:37+00:00,yes,2019-06-13T09:56:51+00:00,yes,Other
6075351,http://3.ly/uhJ,http://www.phishtank.com/phish_detail.php?phish_id=6075351,2019-06-13T09:33:59+00:00,yes,2019-06-13T09:54:56+00:00,yes,Other
6075340,http://3.ly/uh6,http://www.phishtank.com/phish_detail.php?phish_id=6075340,2019-06-13T09:32:18+00:00,yes,2019-06-13T09:51:07+00:00,yes,Other
6075336,http://3.ly/uh9,http://www.phishtank.com/phish_detail.php?phish_id=6075336,2019-06-13T09:31:13+00:00,yes,2019-06-13T09:50:29+00:00,yes,Other
6075335,http://3.ly/uh4,http://www.phishtank.com/phish_detail.php?phish_id=6075335,2019-06-13T09:30:41+00:00,yes,2019-06-13T09:49:51+00:00,yes,Other
6075333,http://3.ly/uhP,http://www.phishtank.com/phish_detail.php?phish_id=6075333,2019-06-13T09:30:08+00:00,yes,2019-06-13T09:48:34+00:00,yes,Other
6075313,http://www.diversepropertysolutions.com/login.alibaba.com.spm.a2700.8293689.scGlobalHomeHeader.355.QqbMrU.tracelog.hd.signin.diversepropertysolutions.com/manufacturers/Login.htm,http://www.phishtank.com/phish_detail.php?phish_id=6075313,2019-06-13T08:56:52+00:00,yes,2019-06-13T09:09:07+00:00,yes,Other
6075028,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB967/myaccount/signin/?country.x=NL&amp;locale.x=en_NL,http://www.phishtank.com/phish_detail.php?phish_id=6075028,2019-06-13T03:45:40+00:00,yes,2019-06-13T03:49:59+00:00,yes,Other
6074940,http://pp5123.com/,http://www.phishtank.com/phish_detail.php?phish_id=6074940,2019-06-13T01:42:42+00:00,yes,2019-07-08T23:11:26+00:00,yes,Other
6074939,https://www.452933.com/?cckey=a447d4de,http://www.phishtank.com/phish_detail.php?phish_id=6074939,2019-06-13T01:42:10+00:00,yes,2019-07-24T10:12:20+00:00,yes,Other
6074752,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB686/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6074752,2019-06-12T23:04:05+00:00,yes,2019-06-12T23:40:55+00:00,yes,Other
6074699,http://lonestarsanitation.com/wp-includes/SimplePie/Cache/zamalik/dafa/myaccount/update_billing,http://www.phishtank.com/phish_detail.php?phish_id=6074699,2019-06-12T23:00:57+00:00,yes,2019-06-12T23:07:39+00:00,yes,Other
6074700,http://lonestarsanitation.com/wp-includes/SimplePie/Cache/zamalik/dafa/myaccount/update_billing/,http://www.phishtank.com/phish_detail.php?phish_id=6074700,2019-06-12T23:00:57+00:00,yes,2019-06-12T23:08:18+00:00,yes,Other
6074610,https://buff.ly/2KeguEo,http://www.phishtank.com/phish_detail.php?phish_id=6074610,2019-06-12T20:19:57+00:00,yes,2019-06-12T22:00:36+00:00,yes,Blockchain
6074427,https://storage.googleapis.com/ojvconstructionojvconstruction/grreda.html,http://www.phishtank.com/phish_detail.php?phish_id=6074427,2019-06-12T16:56:35+00:00,yes,2019-06-12T17:15:48+00:00,yes,"Internal Revenue Service"
6074406,http://nateshinagawa.com/wap/$$/,http://www.phishtank.com/phish_detail.php?phish_id=6074406,2019-06-12T16:45:21+00:00,yes,2019-06-12T16:47:29+00:00,yes,Other
6073925,http://busybodiesgymzambia.com/fonts/com/,http://www.phishtank.com/phish_detail.php?phish_id=6073925,2019-06-12T10:00:56+00:00,yes,2019-06-12T10:06:14+00:00,yes,Other
6073585,https://www.452901.com/,http://www.phishtank.com/phish_detail.php?phish_id=6073585,2019-06-12T02:07:27+00:00,yes,2019-08-18T23:07:53+00:00,yes,Other
6073385,http://healthlaces.com/wp-includes/js/us/delta.com/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6073385,2019-06-11T20:55:38+00:00,yes,2019-06-15T01:26:05+00:00,yes,"Delta Air Lines"
6073384,http://silentrei.com/js/us/delta.com/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6073384,2019-06-11T20:55:01+00:00,yes,2019-06-15T03:33:21+00:00,yes,"Delta Air Lines"
6073158,http://mercadotecniaic.com/registro_datos_2/images/owonikokoego.html,http://www.phishtank.com/phish_detail.php?phish_id=6073158,2019-06-11T17:24:10+00:00,yes,2019-06-17T14:27:48+00:00,yes,PayPal
6072591,http://45.236.198.6/ga/webviews/2-294789628-475-46190-88640-7769ee9db0,http://www.phishtank.com/phish_detail.php?phish_id=6072591,2019-06-11T07:40:53+00:00,yes,2019-06-11T07:43:03+00:00,yes,Other
6072570,https://microedit.yolasite.com/othermail.php,http://www.phishtank.com/phish_detail.php?phish_id=6072570,2019-06-11T07:10:39+00:00,yes,2019-06-11T07:12:55+00:00,yes,Microsoft
6072567,http://microedit.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=6072567,2019-06-11T07:09:58+00:00,yes,2019-06-11T07:10:54+00:00,yes,Microsoft
6072568,https://microedit.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=6072568,2019-06-11T07:09:58+00:00,yes,2019-06-11T07:11:34+00:00,yes,Microsoft
6072387,http://www.8068558.com/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6072387,2019-06-11T01:59:17+00:00,yes,2019-08-12T03:26:41+00:00,yes,Other
6072258,https://s780085856.websitebuilder.online/calstatela,http://www.phishtank.com/phish_detail.php?phish_id=6072258,2019-06-10T22:58:38+00:00,yes,2019-06-11T16:05:30+00:00,yes,Other
6072150,http://www.busanopen.org/Club/cogeco/Account.html,http://www.phishtank.com/phish_detail.php?phish_id=6072150,2019-06-10T20:53:42+00:00,yes,2019-06-10T20:56:40+00:00,yes,Other
6072076,https://myetherwallets.info/,http://www.phishtank.com/phish_detail.php?phish_id=6072076,2019-06-10T19:35:50+00:00,yes,2019-06-10T19:39:02+00:00,yes,Other
6071568,https://st-amu-cz.my-free.website/,http://www.phishtank.com/phish_detail.php?phish_id=6071568,2019-06-10T11:10:37+00:00,yes,2019-06-10T11:38:20+00:00,yes,Other
6071356,http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB432/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6071356,2019-06-10T04:45:28+00:00,yes,2019-06-10T04:49:24+00:00,yes,Other
6071355,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB696/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6071355,2019-06-10T04:45:24+00:00,yes,2019-06-10T04:48:50+00:00,yes,Other
6071321,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB686/myaccount/signin/?country.x=NL&amp;locale.x=en_NL,http://www.phishtank.com/phish_detail.php?phish_id=6071321,2019-06-10T03:45:12+00:00,yes,2019-06-10T03:46:09+00:00,yes,Other
6070655,http://billingsmontanarealestate.com/wp/loading.html,http://www.phishtank.com/phish_detail.php?phish_id=6070655,2019-06-08T22:57:07+00:00,yes,2019-06-15T01:30:04+00:00,yes,PayPal
6070321,https://www.vidrosmichaelsen.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=6070321,2019-06-08T11:38:12+00:00,yes,2019-06-08T11:42:04+00:00,yes,"American Express"
6070135,https://cotresa.com.mx/Confirm/app/signin,http://www.phishtank.com/phish_detail.php?phish_id=6070135,2019-06-08T02:00:18+00:00,yes,2019-06-09T14:35:25+00:00,yes,PayPal
6070086,https://webdatamltrainingdiag842.blob.core.windows.net/genericheader/20190405165223.GenericHeader_FineTune.BF2B56773282750BF581D2E689277264.html,http://www.phishtank.com/phish_detail.php?phish_id=6070086,2019-06-07T23:01:01+00:00,yes,2019-06-07T23:02:46+00:00,yes,Other
6069834,http://j.gs/Cpjh,http://www.phishtank.com/phish_detail.php?phish_id=6069834,2019-06-07T18:27:15+00:00,yes,2019-06-14T00:50:36+00:00,yes,PayPal
6069543,http://s1577556206.t.en25.com/e/u?s=1577556206&elq=247186d7c662433fa770cb7e0fb7cb8c,http://www.phishtank.com/phish_detail.php?phish_id=6069543,2019-06-07T14:34:34+00:00,yes,2019-06-08T08:39:45+00:00,yes,Other
6069380,https://www.mailcontrol.com/sr/HJ8_zdFIAPjGX2PQPOmvUhBG2SIKse0T-rN_Za7l9N441hZoGuj2mY-sX8cLkVl7nK6LOCKk6cacrfMeL1fPjw=x-scanned-by:,http://www.phishtank.com/phish_detail.php?phish_id=6069380,2019-06-07T11:55:55+00:00,yes,2019-06-08T08:39:45+00:00,yes,Other
6068901,http://www.tamarises.com/,http://www.phishtank.com/phish_detail.php?phish_id=6068901,2019-06-06T22:51:59+00:00,yes,2019-06-12T10:53:59+00:00,yes,Other
6068860,https://supportappleld-information-account.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6068860,2019-06-06T21:56:13+00:00,yes,2019-06-14T03:02:03+00:00,yes,Other
6068817,http://pilotajes.com/cgialfa/impot2017/impots.gouv/HR0cHM6Ly9jZnNwYXJ0LmltcG90cy5nb3V2LmZyLw==/imp/remboursement.php,http://www.phishtank.com/phish_detail.php?phish_id=6068817,2019-06-06T21:15:43+00:00,yes,2019-06-06T21:17:16+00:00,yes,Other
6068551,http://thebeachleague.com/dist/acc/ver/admin/DHGS465D45D4/customer_center/customer-IDPP00C712/myaccount/signin/?country.x=&amp;locale.x=en_,http://www.phishtank.com/phish_detail.php?phish_id=6068551,2019-06-06T16:57:07+00:00,yes,2019-06-07T14:11:10+00:00,yes,PayPal
6068513,http://www.fasteningsolutions.com/WP/wp-content/plugins/color/Redirection.html,http://www.phishtank.com/phish_detail.php?phish_id=6068513,2019-06-06T15:53:14+00:00,yes,2019-06-07T14:44:54+00:00,yes,Other
6068359,https://secure-monitor.com/basic.php?k=12ff02b250963fad9002e147a58cba01ee7bd02c&amp;viewed=1,http://www.phishtank.com/phish_detail.php?phish_id=6068359,2019-06-06T13:46:41+00:00,yes,2019-06-07T15:16:48+00:00,yes,Other
6068360,https://secure-monitor.com/basic.php?k=12ff02b250963fad9002e147a58cba01ee7bd02c&amp;viewed=1&viewed=1,http://www.phishtank.com/phish_detail.php?phish_id=6068360,2019-06-06T13:46:41+00:00,yes,2019-06-07T14:12:54+00:00,yes,Other
6068108,http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB432/myaccount/signin/?country.x=NL&amp;locale.x=en_NL,http://www.phishtank.com/phish_detail.php?phish_id=6068108,2019-06-06T08:57:15+00:00,yes,2019-06-06T10:01:08+00:00,yes,Other
6068010,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB456/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6068010,2019-06-06T06:41:00+00:00,yes,2019-06-06T06:53:31+00:00,yes,Other
6068008,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB684/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6068008,2019-06-06T06:40:56+00:00,yes,2019-06-06T06:52:23+00:00,yes,Other
6068007,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB981/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6068007,2019-06-06T06:40:52+00:00,yes,2019-06-06T06:51:49+00:00,yes,Other
6067972,http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB981/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6067972,2019-06-06T06:20:26+00:00,yes,2019-06-06T06:22:54+00:00,yes,Other
6067889,https://lonestarsanitation.com/wp-includes/SimplePie/Cache/zamalik/dafa/myaccount/update_billing,http://www.phishtank.com/phish_detail.php?phish_id=6067889,2019-06-06T02:45:21+00:00,yes,2019-06-06T02:47:58+00:00,yes,Other
6067890,https://lonestarsanitation.com/wp-includes/SimplePie/Cache/zamalik/dafa/myaccount/update_billing/,http://www.phishtank.com/phish_detail.php?phish_id=6067890,2019-06-06T02:45:21+00:00,yes,2019-06-06T02:48:33+00:00,yes,Other
6067780,http://primaci.org/wp-admin/images/carracuda.php,http://www.phishtank.com/phish_detail.php?phish_id=6067780,2019-06-05T22:50:49+00:00,yes,2019-06-15T02:57:33+00:00,yes,Other
6067652,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB456/myaccount/signin/?country.x=NL&amp;locale.x=en_NL,http://www.phishtank.com/phish_detail.php?phish_id=6067652,2019-06-05T21:26:11+00:00,yes,2019-06-05T21:31:48+00:00,yes,Other
6067557,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB957/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6067557,2019-06-05T18:57:26+00:00,yes,2019-06-05T19:43:33+00:00,yes,Other
6067556,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB162/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6067556,2019-06-05T18:57:22+00:00,yes,2019-06-05T19:42:59+00:00,yes,Other
6067552,http://enternetnow.com/images/gdfgd/656f7f95c/signin.php,http://www.phishtank.com/phish_detail.php?phish_id=6067552,2019-06-05T18:57:08+00:00,yes,2019-06-05T19:41:16+00:00,yes,Other
6067220,http://datco.vn/wp-content/plugins/one-click-demo-import/assets/css/sixlistings/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6067220,2019-06-05T16:03:02+00:00,yes,2019-06-05T17:12:13+00:00,yes,Other
6067066,https://py.pl/2EdrLE?utm_source=unp&amp;utm_medium=email&amp;utm_campaign=PPC001656&amp;utm_unptid=2338288a-825c-11e9-b834-,http://www.phishtank.com/phish_detail.php?phish_id=6067066,2019-06-05T14:12:37+00:00,yes,2019-10-10T03:55:06+00:00,yes,Other
6067060,https://www.jetafrica.co.ke/da/daum/daaum/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6067060,2019-06-05T14:12:16+00:00,yes,2019-06-05T15:54:19+00:00,yes,Other
